"id","labels","properties"
"319351f2-1d2d-5d42-831a-f1e0a03f14c8","Intangible","{""name"": ""honest life"", ""chapter"": ""CHAPTER XXXIX."", ""chunk"": ""Don\u2019t betray me, I wish to be your friend. There is a desprate gang of\\ncutthroats from over in the Indian Territory going to steal your\\nrunaway nigger to-night, and they have been trying to scare you so as\\nyou will stay in the house and not bother them. I am one of the gang,\\nbut have got religgion and wish to quit it and lead an honest life\\nagain, and will betray the helish design. They will sneak down from\\nnorthards, along the fence, at midnight exact, with a false key, and go\\nin the nigger\u2019s cabin to get him. I am to be off a piece and blow a tin\\nhorn if I see any danger; but stead of that I will BA like a sheep\\nsoon as they get in and not blow at all; then whilst they are getting\\nhis chains loose, you slip there and lock them in, and can kill them at\\nyour leasure. Don\u2019t do anything but just the way I am telling you, if\\nyou do they will suspicion something and raise whoop-jamboreehoo. I do\\nnot wish any reward but to know I have done the right thing."", ""chunk_order_number"": 2001, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:34Z""}"
"3ee6f7a4-afd9-5aa9-a20f-5bc0c1186f32","Chunk","{""chunk_order_number"": 2002, ""name"": ""UNKNOWN FRIEND"", ""description"": ""Text segment from the chapter"", ""chapter"": ""CHAPTER XXXIX."", ""chunk"": ""UNKNOWN FRIEND"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:34Z""}"
"792c4b2a-0c37-5ce7-b14c-6bc7d5749b28","Actor","{""name"": ""Unknown Friend"", ""description"": ""Character mentioned in the chunk"", ""chapter"": ""CHAPTER XXXIX."", ""chunk"": ""UNKNOWN FRIEND"", ""chunk_order_number"": 2002, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:34Z""}"
"3f0037d6-c79a-59c4-bc2e-9eb42fd18fc4","Intangible","{""name"": ""Friendship"", ""description"": ""Concept related to the chunk"", ""chapter"": ""CHAPTER XXXIX."", ""chunk"": ""UNKNOWN FRIEND"", ""chunk_order_number"": 2002, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:34Z""}"
"0c74d516-62da-5340-bbfb-d506c1de9622","Chapter","{""name"": ""CHAPTER XL."", ""description"": ""Chapter in ADVENTURES OF HUCKLEBERRY FINN"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""We was feeling pretty good after breakfast, and took my canoe and went\\nover the river a-fishing, with a lunch, and had a good time, and took a\\nlook at the raft and found her all right, and got home late to supper,\\nand found them in such a sweat and worry they didn\u2019t know which end\\nthey was standing on, and made us go right off to bed the minute we was\\ndone supper, and wouldn\u2019t tell us what the trouble was, and never let\\non a word about the new letter, but didn\u2019t need to, because we knowed\\nas much about it as anybody did, and as soon as we was half up stairs\\nand her back was turned we slid for the cellar cupboard and loaded up a\\ngood lunch and took it up to our room and went to bed, and got up about\\nhalf-past eleven, and Tom put on Aunt Sally\u2019s dress that he stole and\\nwas going to start with the lunch, but says:"", ""chunk_order_number"": 2003, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0}"
"b04daaef-d85f-502b-81ae-fccaa72ccba1","Chunk","{""name"": ""Chunk 2003"", ""description"": ""Text passage from CHAPTER XL."", ""chapter"": ""CHAPTER XL."", ""chunk"": ""We was feeling pretty good after breakfast, and took my canoe and went\\nover the river a-fishing, with a lunch, and had a good time, and took a\\nlook at the raft and found her all right, and got home late to supper,\\nand found them in such a sweat and worry they didn\u2019t know which end\\nthey was standing on, and made us go right off to bed the minute we was\\ndone supper, and wouldn\u2019t tell us what the trouble was, and never let\\non a word about the new letter, but didn\u2019t need to, because we knowed\\nas much about it as anybody did, and as soon as we was half up stairs\\nand her back was turned we slid for the cellar cupboard and loaded up a\\ngood lunch and took it up to our room and went to bed, and got up about\\nhalf-past eleven, and Tom put on Aunt Sally\u2019s dress that he stole and\\nwas going to start with the lunch, but says:"", ""chunk_order_number"": 2003, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0}"
"9e546c0a-d99a-5346-ba82-eef75dfded69","Object","{""name"": ""lunch"", ""description"": ""Object mentioned in the text"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""We was feeling pretty good after breakfast, and took my canoe and went\\nover the river a-fishing, with a lunch, and had a good time, and took a\\nlook at the raft and found her all right, and got home late to supper,\\nand found them in such a sweat and worry they didn\u2019t know which end\\nthey was standing on, and made us go right off to bed the minute we was\\ndone supper, and wouldn\u2019t tell us what the trouble was, and never let\\non a word about the new letter, but didn\u2019t need to, because we knowed\\nas much about it as anybody did, and as soon as we was half up stairs\\nand her back was turned we slid for the cellar cupboard and loaded up a\\ngood lunch and took it up to our room and went to bed, and got up about\\nhalf-past eleven, and Tom put on Aunt Sally\u2019s dress that he stole and\\nwas going to start with the lunch, but says:"", ""chunk_order_number"": 2003, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0}"
"4c27371e-90a4-5e6f-86bc-5fae90e781d1","Object","{""name"": ""Aunt Sally\u2019s dress"", ""description"": ""Object mentioned in the text"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""We was feeling pretty good after breakfast, and took my canoe and went\\nover the river a-fishing, with a lunch, and had a good time, and took a\\nlook at the raft and found her all right, and got home late to supper,\\nand found them in such a sweat and worry they didn\u2019t know which end\\nthey was standing on, and made us go right off to bed the minute we was\\ndone supper, and wouldn\u2019t tell us what the trouble was, and never let\\non a word about the new letter, but didn\u2019t need to, because we knowed\\nas much about it as anybody did, and as soon as we was half up stairs\\nand her back was turned we slid for the cellar cupboard and loaded up a\\ngood lunch and took it up to our room and went to bed, and got up about\\nhalf-past eleven, and Tom put on Aunt Sally\u2019s dress that he stole and\\nwas going to start with the lunch, but says:"", ""chunk_order_number"": 2003, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0}"
"605f31d7-8d6c-5e74-9902-a1bf6dafbb2f","Chunk","{""chunk_order_number"": 2004, ""text"": ""\u201cWhere\u2019s the butter?\u201d"", ""name"": ""Chunk 2004"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cWhere\u2019s the butter?\u201d"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T10:30:00Z""}"
"43a55f00-5a2b-5885-a532-04ebdfda095f","Chunk","{""order_number"": 2005, ""name"": ""Chunk 2005"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cI laid out a hunk of it,\u201d I says, \u201con a piece of a corn-pone.\u201d"", ""chunk_order_number"": 2005, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:35Z""}"
"f7757a88-4486-59ae-8c40-c25130decaac","Object","{""name"": ""a hunk of it"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cI laid out a hunk of it,\u201d I says, \u201con a piece of a corn-pone.\u201d"", ""chunk_order_number"": 2005, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:35Z""}"
"c12c4886-0cab-59d4-94e3-2f3065daf557","Object","{""name"": ""a piece of a corn-pone"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cI laid out a hunk of it,\u201d I says, \u201con a piece of a corn-pone.\u201d"", ""chunk_order_number"": 2005, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:35Z""}"
"a364db44-9f26-5431-aae6-f15eb38177ee","Chunk","{""chunk_order_number"": 2006, ""text"": ""\u201cWell, you _left_ it laid out, then\u2014it ain\u2019t here.\u201d"", ""name"": ""Chunk 2006"", ""description"": ""Text passage from Chapter XL."", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cWell, you _left_ it laid out, then\u2014it ain\u2019t here.\u201d"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:35Z""}"
"9ac7372c-8438-547f-b8c8-bcc673bb10cc","Actor","{""name"": ""Character_2"", ""description"": ""A character present in the chunk."", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cWell, you _left_ it laid out, then\u2014it ain\u2019t here.\u201d"", ""chunk_order_number"": 2006, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:35Z""}"
"a1818a97-2b8a-5e8e-92dd-76c32e8d61b5","Object","{""name"": ""object"", ""description"": ""An object referred to in the chunk."", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cWell, you _left_ it laid out, then\u2014it ain\u2019t here.\u201d"", ""chunk_order_number"": 2006, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:35Z""}"
"3b812b1a-3436-5cd9-a518-f7ac83d9f73e","Chunk","{""chunk_order_number"": 2008, ""content"": ""\u201cWe can get along _with_ it, too,\u201d he says; \u201cjust you slide down cellar\\nand fetch it. And then mosey right down the lightning-rod and come\\nalong. I\u2019ll go and stuff the straw into Jim\u2019s clothes to represent his\\nmother in disguise, and be ready to _ba_ like a sheep and shove soon\\nas you get there.\u201d"", ""name"": ""Chunk 2008"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cWe can get along _with_ it, too,\u201d he says; \u201cjust you slide down cellar\\nand fetch it. And then mosey right down the lightning-rod and come\\nalong. I\u2019ll go and stuff the straw into Jim\u2019s clothes to represent his\\nmother in disguise, and be ready to _ba_ like a sheep and shove soon\\nas you get there.\u201d"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:35Z""}"
"d620c5a0-9b29-5d00-bec4-bb1d3bbbff51","Chunk","{""chunk_order_number"": 2009, ""name"": ""Chunk_2009"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""So out he went, and down cellar went I. The hunk of butter, big as a\\nperson\u2019s fist, was where I had left it, so I took up the slab of\\ncorn-pone with it on, and blowed out my light, and started up stairs\\nvery stealthy, and got up to the main floor all right, but here comes\\nAunt Sally with a candle, and I clapped the truck in my hat, and\\nclapped my hat on my head, and the next second she see me; and she\\nsays:"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:35Z""}"
"57b7df11-7648-5a3f-bd75-b5e284197167","Object","{""name"": ""slab of corn-pone"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""So out he went, and down cellar went I. The hunk of butter, big as a\\nperson\u2019s fist, was where I had left it, so I took up the slab of\\ncorn-pone with it on, and blowed out my light, and started up stairs\\nvery stealthy, and got up to the main floor all right, but here comes\\nAunt Sally with a candle, and I clapped the truck in my hat, and\\nclapped my hat on my head, and the next second she see me; and she\\nsays:"", ""chunk_order_number"": 2009, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:35Z""}"
"98e2d9f9-9107-5098-94c5-eab643f31025","Chunk","{""name"": ""\u201cYes\u2019m.\u201d"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cYes\u2019m.\u201d"", ""chunk_order_number"": 2011, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:35Z""}"
"592e9ced-a00c-560a-a526-0cf063eabd5d","Chunk","{""chunk_order_number"": 2012, ""name"": ""\u201cWhat you been doing down there?\u201d"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cWhat you been doing down there?\u201d"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:35Z""}"
"d47f7b9f-f6c7-5043-95cc-d7ddf2136b20","Chunk","{""chunk_order_number"": 2014, ""name"": ""\u201c_Noth\u2019n!_\u201d"", ""description"": ""Text segment from the chapter"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201c_Noth\u2019n!_\u201d"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:36Z""}"
"f02cdda3-3b21-547c-a455-904ca9d30e82","Chunk","{""chunk_order_number"": 2015, ""content"": ""\u201cNo\u2019m.\u201d"", ""name"": ""chunk_2015"", ""description"": ""Text chunk from chapter XL"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cNo\u2019m.\u201d"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:36Z""}"
"10c90caf-1a38-5a3d-9650-2590d904b1dd","Chunk","{""chunk_order_number"": 2016, ""text"": ""\\\""Well, then, what possessed you to go down there this time of night?\\\"""", ""name"": ""Chunk 2016"", ""description"": ""Text passage from the chapter"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cWell, then, what possessed you to go down there this time of night?\u201d"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:36Z""}"
"62fc3fe3-7a2d-5d08-ae3d-efa2fd3deb60","Chunk","{""order_number"": 2017, ""text"": ""\u201cI don\u2019t know \u2019m.\u201d"", ""name"": ""Chunk 2017"", ""description"": ""Text segment from CHAPTER XL"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cI don\u2019t know \u2019m.\u201d"", ""chunk_order_number"": 2017, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:36Z""}"
"be603a2b-1f65-5d30-9f41-6240cd52c79e","Chunk","{""name"": ""Chunk 2018"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cYou don\u2019t _know?_ Don\u2019t answer me that way. Tom, I want to know what\\nyou been _doing_ down there.\u201d"", ""chunk_order_number"": 2018, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:36Z""}"
"1e953c5a-61af-5637-8915-4ec5c35b93a6","Chunk","{""chunk_order_number"": 2019, ""name"": ""Chunk 2019"", ""description"": ""\u201cI hain\u2019t been doing a single thing, Aunt Sally, I hope to gracious if\\nI have.\u201d"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cI hain\u2019t been doing a single thing, Aunt Sally, I hope to gracious if\\nI have.\u201d"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:36Z""}"
"4716756b-7ec7-59b6-bf9a-17f673a1ccd4","Chunk","{""chunk_order_number"": 2020, ""name"": ""Chunk 2020"", ""description"": ""Text passage from CHAPTER XL"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""I reckoned she\u2019d let me go now, and as a generl thing she would; but I\\ns\u2019pose there was so many strange things going on she was just in a\\nsweat about every little thing that warn\u2019t yard-stick straight; so she\\nsays, very decided:"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T16:40:37Z""}"
"9445070e-2e0a-5a21-9a85-dad2a9b6500a","Intangible","{""name"": ""Something"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cYou just march into that setting-room and stay there till I come. You\\nbeen up to something you no business to, and I lay I\u2019ll find out what\\nit is before _I\u2019m_ done with you.\u201d"", ""chunk_order_number"": 2021, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"31f0f009-408f-53ba-ad69-f57082908829","Intangible","{""name"": ""Something Else"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cYou just march into that setting-room and stay there till I come. You\\nbeen up to something you no business to, and I lay I\u2019ll find out what\\nit is before _I\u2019m_ done with you.\u201d"", ""chunk_order_number"": 2021, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"2c180cfb-d67d-5e38-a029-4b76eb35fe1e","Location","{""name"": ""setting-room"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""So she went away as I opened the door and walked into the setting-room.\\nMy, but there was a crowd there! Fifteen farmers, and every one of them\\nhad a gun. I was most powerful sick, and slunk to a chair and set down.\\nThey was setting around, some of them talking a little, in a low voice,\\nand all of them fidgety and uneasy, but trying to look like they\\nwarn\u2019t; but I knowed they was, because they was always taking off their\\nhats, and putting them on, and scratching their heads, and changing\\ntheir seats, and fumbling with their buttons. I warn\u2019t easy myself, but\\nI didn\u2019t take my hat off, all the same."", ""chunk_order_number"": 2022, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"14b23b41-89f1-5042-8c94-6ee08c577d62","Actor","{""name"": ""fifteen farmers"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""So she went away as I opened the door and walked into the setting-room.\\nMy, but there was a crowd there! Fifteen farmers, and every one of them\\nhad a gun. I was most powerful sick, and slunk to a chair and set down.\\nThey was setting around, some of them talking a little, in a low voice,\\nand all of them fidgety and uneasy, but trying to look like they\\nwarn\u2019t; but I knowed they was, because they was always taking off their\\nhats, and putting them on, and scratching their heads, and changing\\ntheir seats, and fumbling with their buttons. I warn\u2019t easy myself, but\\nI didn\u2019t take my hat off, all the same."", ""chunk_order_number"": 2022, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"7a416d94-8bc4-53ef-b5c1-4c5ea9156784","Object","{""name"": ""hats"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""So she went away as I opened the door and walked into the setting-room.\\nMy, but there was a crowd there! Fifteen farmers, and every one of them\\nhad a gun. I was most powerful sick, and slunk to a chair and set down.\\nThey was setting around, some of them talking a little, in a low voice,\\nand all of them fidgety and uneasy, but trying to look like they\\nwarn\u2019t; but I knowed they was, because they was always taking off their\\nhats, and putting them on, and scratching their heads, and changing\\ntheir seats, and fumbling with their buttons. I warn\u2019t easy myself, but\\nI didn\u2019t take my hat off, all the same."", ""chunk_order_number"": 2022, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"13f4cef1-918e-5aec-9d09-b97a99db6c9b","Intangible","{""name"": ""unease"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""So she went away as I opened the door and walked into the setting-room.\\nMy, but there was a crowd there! Fifteen farmers, and every one of them\\nhad a gun. I was most powerful sick, and slunk to a chair and set down.\\nThey was setting around, some of them talking a little, in a low voice,\\nand all of them fidgety and uneasy, but trying to look like they\\nwarn\u2019t; but I knowed they was, because they was always taking off their\\nhats, and putting them on, and scratching their heads, and changing\\ntheir seats, and fumbling with their buttons. I warn\u2019t easy myself, but\\nI didn\u2019t take my hat off, all the same."", ""chunk_order_number"": 2022, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"d3e5ee97-2ed9-594e-b400-a9f8fb5b448e","Actor","{""name"": ""The Narrator"", ""description"": ""Narrator of the text"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""I did wish Aunt Sally would come, and get done with me, and lick me, if\\nshe wanted to, and let me get away and tell Tom how we\u2019d overdone this\\nthing, and what a thundering hornet\u2019s-nest we\u2019d got ourselves into, so\\nwe could stop fooling around straight off, and clear out with Jim\\nbefore these rips got out of patience and come for us."", ""chunk_order_number"": 2023, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"a9ef9b74-cbe5-58f4-9f9a-86dace7a8fa0","Actor","{""name"": ""Men"", ""description"": ""Group of men"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""At last she come and begun to ask me questions, but I _couldn\u2019t_ answer\\nthem straight, I didn\u2019t know which end of me was up; because these men\\nwas in such a fidget now that some was wanting to start right _now_ and\\nlay for them desperadoes, and saying it warn\u2019t but a few minutes to\\nmidnight; and others was trying to get them to hold on and wait for the\\nsheep-signal; and here was Aunty pegging away at the questions, and me\\na-shaking all over and ready to sink down in my tracks I was that\\nscared; and the place getting hotter and hotter, and the butter\\nbeginning to melt and run down my neck and behind my ears; and pretty\\nsoon, when one of them says, \u201c_I\u2019m_ for going and getting in the cabin\\n_first_ and right _now_, and catching them when they come,\u201d I most\\ndropped; and a streak of butter come a-trickling down my forehead, and\\nAunt Sally she see it, and turns white as a sheet, and says:"", ""chunk_order_number"": 2024, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"565f3563-252b-5527-ab5a-554f0b2b8fa6","Object","{""name"": ""Butter"", ""description"": ""Object mentioned in the passage"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""At last she come and begun to ask me questions, but I _couldn\u2019t_ answer\\nthem straight, I didn\u2019t know which end of me was up; because these men\\nwas in such a fidget now that some was wanting to start right _now_ and\\nlay for them desperadoes, and saying it warn\u2019t but a few minutes to\\nmidnight; and others was trying to get them to hold on and wait for the\\nsheep-signal; and here was Aunty pegging away at the questions, and me\\na-shaking all over and ready to sink down in my tracks I was that\\nscared; and the place getting hotter and hotter, and the butter\\nbeginning to melt and run down my neck and behind my ears; and pretty\\nsoon, when one of them says, \u201c_I\u2019m_ for going and getting in the cabin\\n_first_ and right _now_, and catching them when they come,\u201d I most\\ndropped; and a streak of butter come a-trickling down my forehead, and\\nAunt Sally she see it, and turns white as a sheet, and says:"", ""chunk_order_number"": 2024, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"e05ac6a4-eefa-5cf1-b9e2-fb01a0105ac5","Location","{""name"": ""Cabin"", ""description"": ""Location"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""At last she come and begun to ask me questions, but I _couldn\u2019t_ answer\\nthem straight, I didn\u2019t know which end of me was up; because these men\\nwas in such a fidget now that some was wanting to start right _now_ and\\nlay for them desperadoes, and saying it warn\u2019t but a few minutes to\\nmidnight; and others was trying to get them to hold on and wait for the\\nsheep-signal; and here was Aunty pegging away at the questions, and me\\na-shaking all over and ready to sink down in my tracks I was that\\nscared; and the place getting hotter and hotter, and the butter\\nbeginning to melt and run down my neck and behind my ears; and pretty\\nsoon, when one of them says, \u201c_I\u2019m_ for going and getting in the cabin\\n_first_ and right _now_, and catching them when they come,\u201d I most\\ndropped; and a streak of butter come a-trickling down my forehead, and\\nAunt Sally she see it, and turns white as a sheet, and says:"", ""chunk_order_number"": 2024, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"b2a61069-5562-5694-9acd-d95126cfe310","Event","{""name"": ""Discussion"", ""description"": ""The act of discussing"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""At last she come and begun to ask me questions, but I _couldn\u2019t_ answer\\nthem straight, I didn\u2019t know which end of me was up; because these men\\nwas in such a fidget now that some was wanting to start right _now_ and\\nlay for them desperadoes, and saying it warn\u2019t but a few minutes to\\nmidnight; and others was trying to get them to hold on and wait for the\\nsheep-signal; and here was Aunty pegging away at the questions, and me\\na-shaking all over and ready to sink down in my tracks I was that\\nscared; and the place getting hotter and hotter, and the butter\\nbeginning to melt and run down my neck and behind my ears; and pretty\\nsoon, when one of them says, \u201c_I\u2019m_ for going and getting in the cabin\\n_first_ and right _now_, and catching them when they come,\u201d I most\\ndropped; and a streak of butter come a-trickling down my forehead, and\\nAunt Sally she see it, and turns white as a sheet, and says:"", ""chunk_order_number"": 2024, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
"f462f212-7e42-507f-bddd-5118d9aa1b16","Intangible","{""name"": ""brain-fever"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cFor the land\u2019s sake, what _is_ the matter with the child? He\u2019s got the\\nbrain-fever as shore as you\u2019re born, and they\u2019re oozing out!\u201d"", ""chunk_order_number"": 2025, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-11-20T14:21:10Z""}"
"225e377c-14fb-50ac-8fcf-571cad359909","Intangible","{""name"": ""concern"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""\u201cFor the land\u2019s sake, what _is_ the matter with the child? He\u2019s got the\\nbrain-fever as shore as you\u2019re born, and they\u2019re oozing out!\u201d"", ""chunk_order_number"": 2025, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-11-20T14:21:10Z""}"
"c71929f0-3738-5105-838e-b02deea7f169","Chunk","{""chunk_order_number"": 2026, ""name"": ""Chunk 2026"", ""description"": ""Text segment from the chapter"", ""chapter"": ""CHAPTER XL."", ""chunk"": ""And everybody runs to see, and she snatches off my hat, and out comes\\nthe bread and what was left of the butter, and she grabbed me, and\\nhugged me, and says:"", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:40:37Z""}"
